q1,q2,q3,q4,q5,q6_1,q6_2,q7,q8,q9,q10_1,q11_1,q11_2,q12,q13,q14version1,q14version2,q15group1,q15group2,q15group3,q15group4,q15group5,q15group6,q15group7,q15group8,q16,q17,q18_1,q18_2,q18_3,q18_4,q18_5,q19_1,q19_2,q19_3,q20,q21,q22,exp_ind,issue,protester_approval,justified_arrests,aggressive,law_abiding,dangerous,respectful,caring,violent,lawful,threatening,unauthorized,violence,obey,Putin,missing_justified,missing_approval,m_aggressive,m_law_abiding,m_dangerous,m_respectful,m_caring,m_violent,m_lawful,m_threatening
28,69,5,2,6,4,4,4,5,1,4,2,3,3,2,,2,,,,,5,,,,5,0,4,3,4,2,2,4,2,3,4,4,2,5,1,3,0,1,2,1,4,4,1,4,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0
43,42,4,2,6,5,4,1,5,1,5,2,3,1,1,2,,,,,4,,,,,3,10,1,4,2,4,4,2,4,1,5,3,4,4,0,2,10,5,1,4,1,1,4,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
38,12,5,2,6,4,3,1,7,2,4,2,4,4,4,1,,,5,,,,,,,5,11,98,3,98,98,98,98,98,98,5,3,2,2,0,3,5,3,2,3,3,3,3,3,3,0,1,0,0,1,1,1,0,1,1,1,1,1,1
27,52,4,2,5,1,1,2,7,2,3,2,2,4,7,,2,,,,,,,5,,5,1,3,3,4,98,98,4,3,4,5,4,1,7,1,3,1,2,2,1,3,3,1,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
18,53,1,2,2,3,3,3,7,3,3,1,3,3,2,,2,,,,,,3,,,2,8,4,2,2,3,2,2,3,1,4,3,2,6,1,4,8,1,4,4,2,4,4,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,42,3,2,4,5,5,1,5,2,5,1,2,2,2,2,,,,,,,,5,,3,5,3,4,3,3,2,4,4,1,6,4,4,7,1,2,5,2,1,2,2,4,1,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20,69,3,2,4,5,5,1,5,1,5,2,4,2,2,1,,,,,,,1,,,1,9,3,3,98,98,98,98,98,98,9,4,6,6,1,5,9,2,2,3,3,3,3,3,3,0,1,1,1,0,0,0,0,1,1,1,1,1,1
44,46,5,2,5,2,2,3,9,2,4,2,2,3,2,1,,,,2,,,,,,1,2,4,3,4,4,4,4,2,4,6,2,6,3,0,5,2,1,2,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,59,6,2,6,3,3,1,10,4,4,4,4,2,5,,2,,,,,,,,6,4,6,98,4,98,98,98,2,98,98,6,6,4,8,1,1,6,3,1,3,3,3,4,3,3,1,1,0,0,0,0,1,0,1,1,1,0,1,1
43,59,6,2,4,5,5,1,5,1,5,3,3,1,1,,3,,4,,,,,,,5,10,98,98,98,98,98,98,98,98,5,3,5,2,0,3,10,3,3,3,3,3,3,3,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
40,16,3,2,6,3,3,1,5,2,4,4,3,2,1,1,,,,,,,,3,,3,3,4,3,4,1,2,98,3,1,2,1,2,7,1,2,3,1,2,1,5,4,3,2,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0
21,3,5,2,6,3,2,1,5,2,3,2,3,2,1,,4,,,,,,,,3,3,5,3,4,3,4,2,2,3,4,5,3,4,8,1,2,5,2,1,2,1,4,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
35,66,1,2,6,5,5,1,5,2,5,2,3,1,4,,3,,,,,3,,,,3,5,3,2,4,3,3,4,3,3,4,4,4,5,1,2,5,2,4,1,2,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44,76,4,2,6,5,5,1,5,1,5,2,3,2,1,2,,5,,,,,,,,5,11,3,2,3,2,2,4,2,4,6,3,3,1,0,3,5,2,4,2,4,4,1,4,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
34,69,5,2,6,3,2,3,9,2,5,4,3,2,2,,2,,,,,,,,3,5,11,4,1,1,98,98,4,1,98,5,1,1,8,1,3,5,1,5,5,3,3,1,5,3,1,1,0,0,1,1,0,0,0,1,1,0,0,1
42,53,5,2,6,4,2,3,7,2,5,2,3,4,6,2,,,,,3,,,,,2,0,4,3,4,1,1,4,3,2,5,2,2,4,0,4,0,1,2,1,5,5,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37,46,1,2,7,4,3,1,5,1,5,2,3,2,1,,2,,,3,,,,,,3,7,1,3,1,3,3,2,3,2,4,3,3,3,0,2,7,5,2,5,2,2,4,2,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0
38,53,5,2,7,3,3,1,5,1,4,1,2,1,1,,5,,,,,2,,,,2,1,4,1,4,1,1,4,1,4,7,4,3,5,1,4,1,1,5,1,5,5,1,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34,80,5,2,4,4,4,1,5,1,5,4,4,2,1,,5,,,,5,,,,,5,11,98,98,98,98,98,98,98,98,4,3,6,4,0,3,5,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,69,5,2,7,3,2,3,7,2,4,1,2,1,2,3,,,,2,,,,,,2,2,4,3,4,3,98,4,4,4,5,3,3,3,0,4,2,1,2,1,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25,63,5,2,4,4,4,1,2,2,4,2,3,2,3,2,,,,,,,,3,,2,11,2,3,1,4,1,98,98,98,4,3,2,7,1,4,5,4,2,5,1,5,3,3,3,1,0,0,0,1,0,0,0,0,0,0,1,1,1
21,73,3,2,6,5,4,1,5,1,5,1,3,2,1,,5,,,,2,,,,,2,5,3,1,3,1,2,1,3,3,7,5,5,4,0,4,5,2,5,2,5,4,5,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
41,32,5,2,6,2,2,2,5,2,5,1,3,1,1,3,,,3,,,,,,,3,10,1,4,1,4,4,2,4,2,5,1,1,2,0,2,10,5,1,5,1,1,4,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0
42,74,4,2,6,3,3,3,9,3,4,4,4,4,7,1,,,,,,,,,3,3,5,98,98,98,98,98,99,98,98,4,3,3,8,1,2,5,3,3,3,3,3,3,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,1
28,60,4,2,6,4,3,1,5,2,5,2,3,2,4,3,,,3,,,,,,,3,5,4,1,4,3,3,3,3,2,5,4,3,2,0,2,5,1,5,1,2,2,2,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0
45,20,4,2,6,5,4,1,5,2,5,2,3,1,4,,5,,,,,,5,,,5,6,1,4,1,4,4,98,98,98,5,2,3,6,1,3,6,5,1,5,1,1,3,3,3,0,1,0,1,0,1,0,0,0,0,0,1,1,1
53,75,4,2,7,5,4,1,5,1,5,2,3,1,4,1,,3,,,,,,,,2,11,3,2,2,3,2,3,3,3,6,3,3,1,0,4,5,2,4,4,2,4,2,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0
25,63,5,2,4,4,4,1,5,1,5,4,4,2,1,,3,,,,,,3,,,5,11,99,98,98,98,98,98,98,98,5,3,4,6,1,3,5,3,3,3,3,3,3,3,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
22,33,5,2,4,4,4,1,5,3,5,4,4,2,4,2,,,,,5,,,,,5,11,98,98,98,98,98,98,98,98,2,2,2,4,0,3,5,3,3,3,3,3,3,3,3,1,1,0,1,1,1,1,1,1,1,1,1,1,1
32,13,3,2,4,2,2,3,10,2,3,2,2,4,2,2,,,,,,,,3,,3,6,2,3,3,3,3,3,1,2,5,4,3,7,1,2,6,4,2,2,2,2,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,53,5,2,6,7,7,4,7,4,5,5,3,1,4,,3,,,,,6,,,,5,0,1,4,1,4,4,4,1,4,3,1,6,5,1,3,0,5,1,5,1,1,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,80,3,2,5,1,1,2,7,3,2,3,3,2,2,,1,,,,,,5,,,2,11,98,2,98,98,1,1,98,1,4,1,1,6,1,4,5,3,4,3,3,5,5,3,5,0,1,0,0,1,0,1,0,1,1,0,0,1,0
54,74,4,2,6,4,4,1,5,1,4,2,3,1,4,,3,,,3,,,,,,3,6,2,3,2,3,2,3,3,3,4,2,2,3,0,2,6,4,2,4,2,4,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
33,11,4,2,6,5,4,1,5,1,5,2,1,2,1,,5,3,,,,,,,,3,9,3,3,99,3,3,98,2,3,5,4,4,1,0,2,9,2,2,3,2,2,3,4,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0
45,32,5,2,6,4,4,1,5,3,5,2,3,2,1,,3,,,2,,,,,,2,6,98,2,98,2,4,4,4,4,4,3,2,3,0,4,6,3,4,3,4,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
39,80,1,2,4,1,1,2,2,2,3,2,3,2,1,,2,,2,,,,,,,2,0,98,98,4,3,3,3,2,3,4,3,1,2,0,4,0,3,3,1,2,2,2,4,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0
42,60,4,2,6,4,4,1,5,1,5,2,3,2,4,3,,,,,,,,3,,3,9,2,1,4,1,98,2,4,1,4,2,4,7,1,2,9,4,5,1,5,3,4,1,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0
30,80,4,2,6,3,3,2,9,2,4,2,3,3,1,1,,,,,,3,,,,3,4,2,2,2,2,2,3,3,3,7,2,4,5,1,2,4,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,56,5,2,4,5,5,1,5,2,5,1,3,3,4,2,,,,,,,2,,,2,5,3,1,4,1,2,4,1,4,4,5,4,6,1,4,5,2,5,1,5,4,1,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
41,12,5,2,6,4,4,1,5,2,5,3,3,2,1,1,,,,,,,,,3,3,11,98,3,98,2,98,2,4,2,5,3,3,8,1,2,5,3,2,3,4,3,4,1,4,1,1,0,1,1,0,1,0,1,0,1,0,0,0
53,65,4,2,4,2,2,1,5,2,5,2,2,2,6,,3,,,,2,,,,,2,2,2,3,4,3,2,2,3,2,4,1,1,4,0,4,2,4,2,1,2,4,4,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0
32,42,4,2,6,1,1,2,8,1,5,1,4,1,2,,4,,,,,,,2,,2,0,4,98,4,3,1,4,4,4,4,5,1,7,1,4,0,1,3,1,2,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
18,42,4,2,2,3,3,3,7,3,3,2,2,4,7,4,,,5,,,,,,,5,11,3,3,3,3,3,3,3,3,5,3,3,2,0,3,5,2,2,2,2,2,2,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0
40,46,5,2,4,4,2,1,5,1,4,3,2,2,5,,5,5,,,,,,,,5,5,2,3,3,99,2,98,98,98,4,4,6,1,0,3,5,4,2,2,3,4,3,3,3,0,0,1,1,0,1,0,0,0,1,0,1,1,1
35,46,5,2,6,5,5,1,5,1,5,2,3,3,2,1,,,,,4,,,,,4,10,4,1,98,4,98,4,4,2,7,4,2,4,0,1,10,1,5,3,1,3,1,1,4,1,1,1,1,0,0,0,0,1,0,1,0,0,0
50,41,7,2,5,4,2,1,5,2,6,2,2,1,4,,2,,,,3,,,,,2,0,4,2,4,1,1,4,3,2,4,2,2,4,0,4,0,1,4,1,5,5,1,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0
31,69,1,2,6,5,5,1,5,1,5,1,2,1,1,3,,,2,,,,,,,5,11,4,98,98,98,98,4,3,4,5,5,5,2,0,3,5,1,3,3,3,3,1,2,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0
50,53,5,2,4,1,1,2,1,1,4,2,2,2,4,4,,,,,,,1,,,1,5,2,98,98,98,1,3,3,2,4,2,1,6,1,5,5,4,3,3,3,5,2,2,4,0,1,1,0,0,0,0,1,1,1,0,0,0,0
31,80,5,2,6,5,5,1,5,1,5,2,3,2,2,,5,,,3,,,,,,4,11,2,2,4,2,3,3,2,4,7,5,4,3,0,1,5,4,4,1,4,2,2,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
19,48,5,2,2,4,5,1,5,1,5,2,2,3,2,,3,,,,,4,,,,4,11,2,2,2,1,1,2,3,3,5,4,3,5,1,1,5,4,4,4,5,5,4,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0
29,56,5,2,6,5,3,1,5,1,5,2,3,1,4,3,,,,3,,,,,,3,10,2,4,1,4,2,3,3,1,7,5,3,3,0,2,10,4,1,5,1,4,2,2,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0
18,48,5,2,2,4,5,1,5,1,5,2,2,3,1,,3,,,,,,4,,,4,0,1,2,2,3,1,2,3,3,6,4,3,6,1,1,0,5,4,4,2,5,4,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
54,60,4,2,7,5,5,1,5,1,5,2,3,1,1,,5,5,,,,,,,,2,4,4,1,4,2,2,3,2,4,4,3,4,1,0,4,4,1,5,1,4,4,2,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
48,41,7,2,6,3,3,1,9,2,5,4,2,2,1,2,,,,,,,,5,,2,5,3,2,2,2,2,4,3,2,4,2,2,7,1,4,5,2,4,4,4,4,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,49,5,2,6,4,3,1,5,1,4,2,3,2,1,,3,,,3,,,,,,2,10,2,4,3,98,98,2,3,2,4,3,2,3,0,4,10,4,1,2,3,3,4,2,4,1,0,1,1,0,0,0,0,0,1,1,0,0,0
21,48,5,2,5,5,4,1,9,1,5,1,3,3,1,,5,2,,,,,,,,2,6,3,1,3,2,4,2,3,3,3,3,3,1,0,4,6,2,5,2,4,1,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,28,4,2,4,3,3,3,9,1,4,2,4,2,1,,2,,,,,,,,5,5,5,98,98,98,98,98,98,98,98,5,3,6,8,1,3,5,3,3,3,3,3,3,3,3,1,1,1,0,0,1,1,1,1,1,1,1,1,1
49,33,5,2,7,4,4,1,7,2,5,3,3,2,4,,3,,,,,,,4,,4,10,1,4,1,4,4,1,3,1,7,4,4,7,1,1,10,5,1,5,1,1,5,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,47,1,2,4,2,2,2,3,2,5,4,4,1,1,3,,,,,,1,,,,1,1,4,2,4,4,1,4,1,4,5,3,6,5,1,5,1,1,4,1,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,70,1,2,2,4,3,1,9,1,3,4,3,2,1,3,,,5,,,,,,,5,3,2,3,98,98,98,98,98,98,2,2,2,2,0,3,3,4,2,3,3,3,3,3,3,0,1,1,0,0,1,0,0,1,1,1,1,1,1
47,11,4,2,2,5,5,1,5,1,5,2,3,1,1,,3,,,,,,5,,,5,5,2,98,2,4,98,4,3,98,4,3,4,6,1,3,5,4,3,4,1,3,1,2,3,0,1,1,1,0,1,0,1,0,0,1,0,0,1
42,85,5,2,6,4,3,1,7,2,3,2,2,3,4,,2,,,3,,,,,,2,5,98,3,98,98,98,3,3,2,5,4,2,3,0,4,5,3,2,3,3,3,2,2,4,1,0,0,0,0,0,1,0,1,1,1,0,0,0
35,8,2,2,6,4,4,1,5,1,5,1,4,2,2,3,,,,,5,,,,,5,5,4,3,4,3,3,98,98,3,5,5,4,4,0,3,5,1,2,1,2,2,3,3,2,1,1,1,1,0,1,0,0,0,0,0,1,1,0
33,69,1,2,6,4,4,3,9,1,4,5,5,4,1,1,,,,,,,,,6,6,11,98,99,99,99,99,98,98,98,9,7,7,8,1,3,5,3,3,3,3,3,3,3,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1
37,80,3,2,6,5,5,1,5,1,5,4,4,2,1,3,,,,,,,,,5,5,8,98,98,98,98,98,98,98,98,5,3,3,8,1,3,8,3,3,3,3,3,3,3,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
35,46,3,2,6,4,4,1,5,1,4,2,4,3,1,3,,,,,,2,,,,5,5,3,2,3,2,98,4,2,3,5,4,4,5,1,3,5,2,4,2,4,3,1,4,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0
34,71,4,2,7,4,4,1,5,2,4,2,3,2,1,,3,2,,,,,,,,2,0,4,1,4,2,3,4,2,4,4,2,2,1,0,4,0,1,5,1,4,2,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38,38,3,2,4,6,6,3,9,3,5,4,4,4,4,1,,,,,5,,,,,5,11,98,98,98,98,98,98,98,98,6,3,6,4,0,3,5,3,3,3,3,3,3,3,3,1,1,0,0,1,1,1,1,1,1,1,1,1,1
39,60,1,2,6,5,5,1,5,1,5,3,3,4,7,3,,5,,,,,,,,5,11,98,98,98,98,98,98,98,98,2,2,4,1,0,3,5,3,3,3,3,3,3,3,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1
39,53,5,2,6,4,3,1,5,1,1,2,3,4,1,1,,,,,,,,5,,5,11,2,1,4,1,3,98,98,2,5,2,2,7,1,3,5,4,5,1,5,2,3,3,4,1,0,1,1,1,1,0,0,0,0,0,1,1,0
44,41,7,2,6,5,4,1,5,1,5,5,5,1,1,2,,,,,,,3,,,2,11,4,1,2,98,1,98,98,98,5,2,2,6,1,4,5,1,5,4,3,5,3,3,3,0,1,1,1,1,0,0,0,0,1,0,1,1,1
39,48,5,2,6,3,3,1,5,1,4,2,3,2,4,,3,3,,,,,,,,3,5,3,3,3,3,3,3,3,3,6,4,2,1,0,2,5,2,2,2,2,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
55,28,3,2,6,6,6,3,9,3,7,4,4,4,1,1,,,,,,,,5,,5,11,98,98,98,98,98,98,98,98,4,6,6,7,1,3,5,3,3,3,3,3,3,3,3,1,0,0,0,1,1,1,1,1,1,1,1,1,1
26,82,3,2,7,2,2,2,2,2,3,2,2,2,4,,1,,,,3,,,,,2,3,3,3,4,2,2,3,3,2,4,2,2,4,0,4,3,2,2,1,4,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26,50,4,2,4,3,4,1,5,1,5,1,1,2,2,,5,,,,,,3,,,2,10,2,1,1,2,2,2,1,1,2,2,3,6,1,4,10,4,5,5,4,4,4,5,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0
23,49,5,2,6,3,4,1,7,2,5,4,4,1,2,,1,,,,,,,2,,2,6,4,4,98,2,2,3,1,2,6,5,3,7,1,4,6,1,1,3,4,4,2,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35,29,3,2,4,4,4,1,5,1,4,4,4,2,1,,5,,,,,,5,,,5,1,1,1,1,4,98,4,4,4,3,3,3,6,1,3,1,5,5,5,1,3,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0
37,48,5,2,6,5,4,1,5,1,5,3,3,2,4,2,,,,,,4,,,,5,5,1,3,1,3,99,3,98,98,5,3,4,5,1,3,5,5,2,5,2,3,2,3,3,0,0,1,1,0,1,0,0,0,0,1,0,1,1
30,67,1,2,6,4,4,3,2,1,5,4,4,4,4,,3,,5,,,,,,,5,11,98,98,98,98,98,98,98,98,4,4,6,2,0,3,5,3,3,3,3,3,3,3,3,0,1,1,0,1,1,1,1,1,1,1,1,1,1
52,74,3,2,4,2,2,2,2,2,4,2,4,3,6,3,,,,1,,,,,,1,0,4,3,4,3,3,4,2,4,2,1,1,3,0,5,0,1,2,1,2,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,63,3,2,4,4,4,1,7,2,5,2,2,3,1,3,,,1,,,,,,,1,0,3,1,4,2,1,4,1,3,4,2,1,2,0,5,0,2,5,1,4,5,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,37,6,2,6,5,4,1,5,2,5,2,3,3,2,,3,,,,,,,,5,5,3,99,98,2,98,2,3,98,2,2,5,3,8,1,3,3,3,3,4,3,4,2,3,4,1,1,0,1,0,1,1,1,0,1,0,0,1,0
39,51,3,2,4,5,5,1,5,2,5,2,2,1,1,,5,,2,,,,,,,5,3,4,1,4,1,1,4,2,3,4,3,6,2,0,3,3,1,5,1,5,5,1,4,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0
31,12,5,2,6,3,3,3,9,2,5,3,3,2,4,,5,,,,3,,,,,2,1,3,4,3,3,3,4,4,4,6,2,3,4,0,4,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24,41,7,2,7,5,3,1,5,1,5,1,3,1,1,,3,,,,4,,,,,1,10,3,1,4,1,2,1,4,2,7,3,3,4,0,5,10,2,5,1,5,4,5,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0
33,48,5,2,4,4,4,1,5,1,4,3,3,2,1,,2,4,,,,,,,,3,9,2,3,2,3,3,98,4,98,5,4,4,1,0,2,9,4,2,4,2,2,3,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,1
29,7,4,2,6,2,4,1,5,1,5,1,2,3,1,1,,,,,3,,,,,3,5,3,4,3,4,3,3,3,4,4,5,4,4,0,2,5,2,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
43,63,5,2,6,4,4,1,5,1,5,1,3,2,1,,2,,,,,,,,4,4,10,1,4,1,4,4,1,4,1,4,3,3,8,1,1,10,5,1,5,1,1,5,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
36,82,4,2,7,5,5,1,5,1,5,1,3,1,4,,3,,,,,4,,,,4,11,3,4,1,3,2,98,3,1,5,3,5,5,1,1,5,2,1,5,2,4,3,2,5,0,0,1,1,1,0,0,0,0,0,0,1,0,0
45,40,4,2,6,5,4,1,5,2,5,1,3,1,1,3,,1,,,,,,,,2,11,2,98,3,1,1,3,98,4,3,3,4,1,0,4,5,4,3,2,5,5,2,3,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
24,69,5,2,4,4,4,3,5,2,4,4,4,4,2,1,,,,,,,,,5,5,11,98,98,98,98,98,98,98,98,3,3,6,8,1,3,5,3,3,3,3,3,3,3,3,1,1,0,1,1,1,1,1,1,1,1,1,1,1
28,41,7,2,6,4,5,1,5,2,5,1,2,3,2,,5,,,,,,,2,,2,7,3,1,2,3,2,2,3,3,7,4,5,7,1,4,7,2,5,4,2,4,4,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,74,4,2,7,4,4,1,5,3,5,2,3,3,2,2,,,,,,,,,3,3,4,3,2,3,2,2,3,3,3,3,3,2,8,1,2,4,2,4,2,4,4,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
48,80,5,2,8,4,4,1,5,1,4,3,3,3,4,,3,3,,,,,,,,3,6,2,3,2,3,3,3,3,3,5,3,3,1,0,2,6,4,2,4,2,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
30,66,5,2,4,3,3,1,3,2,3,1,1,2,2,3,,,,,,2,,,,2,4,3,2,2,2,2,3,2,3,5,4,4,5,1,4,4,2,4,4,4,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,32,4,2,7,4,3,1,5,2,5,2,3,2,6,,3,,3,,,,,,,2,8,2,3,4,3,3,4,1,3,5,3,2,2,0,4,8,4,2,1,2,2,1,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
42,41,7,2,7,4,3,1,5,3,5,2,3,2,4,3,,,,2,,,,,,2,2,4,2,4,3,3,2,3,2,5,5,4,3,0,4,2,1,4,1,2,2,4,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0
37,48,5,2,8,5,5,1,5,1,5,2,3,1,1,3,,,,,,,4,,,4,10,1,4,1,4,4,1,4,1,5,4,4,6,1,1,10,5,1,5,1,1,5,1,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0
36,41,7,2,5,4,5,1,5,1,5,2,3,2,4,3,,,,,,,4,,,4,10,4,1,4,3,3,98,3,2,6,3,5,6,1,1,10,1,5,1,2,2,3,2,4,0,1,1,1,0,0,0,0,0,0,0,1,0,0
47,59,6,2,4,5,4,1,5,1,5,2,3,2,2,,3,,,2,,,,,,3,5,2,2,3,2,3,2,3,3,3,5,4,3,0,2,5,4,4,2,4,2,4,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
50,24,3,2,6,5,5,1,5,1,5,3,3,1,4,,3,,,,4,,,,,4,10,2,4,1,4,4,3,1,1,5,3,4,4,0,1,10,4,1,5,1,1,2,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
48,28,1,2,6,1,2,2,7,2,1,2,2,1,4,3,,,3,,,,,,,1,7,1,3,1,2,2,2,3,1,1,4,2,2,0,5,7,5,2,5,4,4,4,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,3,4,2,7,4,4,1,5,1,5,2,3,1,1,,3,,,,,,,3,,3,10,2,3,2,3,3,3,4,2,7,3,3,7,1,2,10,4,2,4,2,2,2,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0
19,63,1,2,4,4,3,1,5,2,5,4,3,2,1,3,,5,,,,,,,,5,5,98,98,98,98,98,2,4,2,3,4,6,1,0,3,5,3,3,3,3,3,4,1,4,0,0,0,1,0,1,1,1,1,1,1,0,0,0
46,60,5,2,6,5,4,1,5,1,5,1,3,1,1,2,,,,,,5,,,,5,11,98,98,98,98,98,4,2,2,5,3,4,5,1,3,5,3,3,3,3,3,1,4,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0
44,7,3,2,6,3,3,2,7,2,4,2,3,1,1,2,,,,,,,,,3,3,8,1,4,2,4,4,2,4,2,4,3,1,8,1,2,8,5,1,4,1,1,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30,14,2,2,6,4,4,1,3,2,4,4,4,2,2,3,,,,,,,,,2,2,5,2,2,2,2,2,3,2,3,6,4,4,8,1,4,5,4,4,4,4,4,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24,7,1,2,1,7,6,3,9,3,6,4,4,3,1,1,,,5,,,,,,,5,11,98,98,98,98,98,98,98,98,6,3,6,2,0,3,5,3,3,3,3,3,3,3,3,0,1,0,0,1,1,1,1,1,1,1,1,1,1
42,41,7,2,4,5,5,1,5,1,5,2,3,4,1,,3,,,,4,,,,,2,10,2,3,1,4,4,2,4,1,2,3,3,4,0,4,10,4,2,5,1,1,4,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,30,8,2,6,4,4,1,5,2,5,5,5,2,2,,2,,,,,,4,,,3,11,98,1,2,98,1,98,98,98,2,4,5,6,1,2,5,3,5,4,3,5,3,3,3,0,1,0,1,1,0,1,0,0,1,0,1,1,1
39,85,2,2,6,4,4,1,9,3,5,4,4,2,4,,2,,,,,,,5,,5,11,98,98,98,98,98,98,98,98,5,3,3,7,1,3,5,3,3,3,3,3,3,3,3,1,0,0,0,1,1,1,1,1,1,1,1,1,1
37,66,2,2,6,6,6,3,5,3,6,4,4,5,3,1,,,,2,,,,,,2,11,98,98,98,98,98,98,98,98,5,3,2,3,0,4,5,3,3,3,3,3,3,3,3,1,0,0,1,1,0,1,1,1,1,1,1,1,1
33,18,4,2,5,4,3,1,5,3,5,4,4,3,4,,3,,,,,5,,,,5,11,98,98,98,98,98,98,98,98,6,4,3,5,1,3,5,3,3,3,3,3,3,3,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1
43,20,4,2,4,5,6,1,5,1,5,2,3,1,2,3,,,,4,,,,,,5,10,1,4,2,4,3,98,4,1,6,4,5,3,0,3,10,5,1,4,1,2,3,1,5,1,0,1,1,0,1,0,0,0,0,0,1,0,0
